Giorni Dopo Semina;Settimana;N;P2O5;K2O;MgO;CaO;B Grammi/Ha;Rapporto N:K N/(K2O/3.36);Rapporto Ca:Mg (1:0.5-0.25) (CaO/1.39)/MgO;Rapporto K:Ca (0.35-1:1) (CaO/1.19)/K2O
151;22;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
152;22;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
153;22;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
154;22;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
155;23;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
156;23;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
157;23;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
158;23;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
159;23;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
160;23;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
161;23;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
162;24;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
163;24;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
164;24;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
165;24;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
166;24;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
167;24;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
168;24;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
169;25;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
170;25;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
171;25;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
172;25;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
173;25;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
174;25;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
175;25;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
176;26;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
177;26;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
178;26;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
179;26;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
180;26;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
181;26;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
182;26;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
183;27;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
184;27;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
185;27;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
186;27;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
187;27;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
188;27;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
189;27;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
190;28;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
191;28;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
192;28;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
193;28;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
194;28;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
195;28;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
196;28;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
197;29;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
198;29;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
199;29;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
200;29;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
201;29;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
202;29;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
203;29;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
204;30;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
205;30;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
206;30;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
207;30;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
208;30;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
209;30;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
210;30;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
211;31;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
212;31;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
213;31;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
214;31;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
215;31;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
216;31;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
217;31;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
218;32;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
219;32;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
220;32;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
221;32;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
222;32;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
223;32;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
224;32;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
225;33;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
226;33;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
227;33;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
228;33;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
229;33;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
230;33;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
231;33;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
232;34;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
233;34;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
234;34;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
235;34;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
236;34;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
237;34;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
238;34;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
239;35;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
240;35;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
241;35;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
242;35;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
243;35;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
244;35;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
245;35;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
246;36;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
247;36;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
248;36;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
249;36;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
250;36;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
251;36;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
252;36;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
253;37;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
254;37;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
255;37;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
256;37;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
257;37;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
258;37;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
259;37;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
260;38;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
261;38;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
262;38;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
263;38;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
264;38;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
265;38;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
266;38;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
267;39;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
268;39;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
269;39;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
270;39;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
271;39;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
272;39;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
273;39;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
274;40;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
275;40;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
276;40;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
277;40;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
278;40;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
279;40;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
280;40;0,9059;0,6366;0,7549;0,1292;0,4494;35,6483;4,0350;0,4000;0,5000
