Giorni Dopo Semina;Settimana;N;P2O5;K2O;MgO;CaO;B Grammi/Ha;Rapporto N:K N/(K2O/3.36);Rapporto Ca:Mg (1:0.5-0.25) (CaO/1.39)/MgO;Rapporto K:Ca (0.35-1:1) (CaO/1.19)/K2O
21;3;0,9000;0,9000;0,9900;0,1694;0,5894;12,2222;3,0568;0,4000;0,5000
22;4;0,9000;0,9000;0,9900;0,1694;0,5894;12,2222;3,0568;0,4000;0,5000
23;4;0,9000;0,9000;0,9900;0,1694;0,5894;12,2222;3,0568;0,4000;0,5000
24;4;0,9000;0,9000;0,9900;0,1694;0,5894;12,2222;3,0568;0,4000;0,5000
25;4;0,9000;0,9000;0,9900;0,1694;0,5894;12,2222;3,0568;0,4000;0,5000
26;4;0,9000;0,9000;0,9900;0,1694;0,5894;12,2222;3,0568;0,4000;0,5000
27;4;0,9000;0,9000;0,9900;0,1694;0,5894;12,2222;3,0568;0,4000;0,5000
28;4;0,9000;0,9000;0,9900;0,1694;0,5894;12,2222;3,0568;0,4000;0,5000
29;5;0,9000;0,9000;0,9900;0,1694;0,5894;12,2222;3,0568;0,4000;0,5000
30;5;0,9000;0,9000;0,9900;0,1694;0,5894;12,2222;3,0568;0,4000;0,5000
31;5;0,9000;0,9000;0,9900;0,1694;0,5894;12,2222;3,0568;0,4000;0,5000
32;5;0,9000;0,9000;0,9900;0,1694;0,5894;12,2222;3,0568;0,4000;0,5000
33;5;0,9000;0,9000;0,9900;0,1694;0,5894;17,3149;3,0568;0,4000;0,5000
34;5;0,9000;0,9000;0,9900;0,1694;0,5894;17,3149;3,0568;0,4000;0,5000
35;5;0,9000;0,9000;0,9900;0,1694;0,5894;17,3149;3,0568;0,4000;0,5000
36;6;0,9000;0,9000;0,9900;0,1694;0,5894;17,3149;3,0568;0,4000;0,5000
37;6;0,9000;0,9000;0,9900;0,1694;0,5894;17,3149;3,0568;0,4000;0,5000
38;6;0,9000;0,9000;0,9900;0,1694;0,5894;17,3149;3,0568;0,4000;0,5000
39;6;0,9000;0,9000;0,9900;0,1694;0,5894;17,3149;3,0568;0,4000;0,5000
40;6;0,9000;0,9000;0,9900;0,1694;0,5894;17,3149;3,0568;0,4000;0,5000
41;6;0,9000;0,9000;0,9900;0,1694;0,5894;17,3149;3,0568;0,4000;0,5000
42;6;0,9000;0,9000;0,9900;0,1694;0,5894;17,3149;3,0568;0,4000;0,5000
43;7;0,9000;1,5286;0,9900;0,1694;0,5894;17,3149;3,0568;0,4000;0,5000
44;7;0,9000;1,5286;0,9900;0,1694;0,5894;17,3149;3,0568;0,4000;0,5000
45;7;0,9000;1,5286;0,9900;0,1694;0,5894;17,3149;3,0568;0,4000;0,5000
46;7;0,9000;1,5286;0,9900;0,1694;0,5894;17,3149;3,0568;0,4000;0,5000
47;7;0,9000;1,5286;0,9900;0,1694;0,5894;17,3149;3,0568;0,4000;0,5000
48;7;0,9000;1,5286;0,9900;0,1694;0,5894;23,4260;3,0568;0,4000;0,5000
49;7;0,9000;1,5286;0,9900;0,1694;0,5894;23,4260;3,0568;0,4000;0,5000
50;8;0,9000;1,5286;0,9900;0,1694;0,5894;23,4260;3,0568;0,4000;0,5000
51;8;0,9000;1,5286;0,9900;0,1694;0,5894;23,4260;3,0568;0,4000;0,5000
52;8;0,9000;1,5286;0,9900;0,1694;0,5894;23,4260;3,0568;0,4000;0,5000
53;8;0,9000;1,5286;0,9900;0,1694;0,5894;23,4260;3,0568;0,4000;0,5000
54;8;0,9000;1,5286;0,9900;0,1694;0,5894;23,4260;3,0568;0,4000;0,5000
55;8;0,9000;1,5286;0,9900;0,1694;0,5894;23,4260;3,0568;0,4000;0,5000
56;8;0,9000;1,5286;0,9900;0,1694;0,5894;23,4260;3,0568;0,4000;0,5000
57;9;0,9000;1,5286;1,0607;0,1815;0,6315;23,4260;2,8531;0,4000;0,5000
58;9;0,9000;1,5286;1,0607;0,1815;0,6315;23,4260;2,8531;0,4000;0,5000
59;9;0,9000;1,5286;1,0607;0,1815;0,6315;23,4260;2,8531;0,4000;0,5000
60;9;0,9000;1,5286;1,0607;0,1815;0,6315;23,4260;2,8531;0,4000;0,5000
61;9;0,9000;1,5286;1,0607;0,1815;0,6315;23,4260;2,8531;0,4000;0,5000
62;9;0,9000;1,5286;1,0607;0,1815;0,6315;23,4260;2,8531;0,4000;0,5000
63;9;0,9000;1,5286;1,0607;0,1815;0,6315;29,5372;2,8531;0,4000;0,5000
64;10;0,9000;1,5286;1,0607;0,1815;0,6315;29,5372;2,8531;0,4000;0,5000
65;10;0,9000;1,5286;1,0607;0,1815;0,6315;29,5372;2,8531;0,4000;0,5000
66;10;0,9000;1,5286;1,0607;0,1815;0,6315;29,5372;2,8531;0,4000;0,5000
67;10;0,9000;1,5286;1,0607;0,1815;0,6315;29,5372;2,8531;0,4000;0,5000
68;10;0,9000;1,5286;1,0607;0,1815;0,6315;29,5372;2,8531;0,4000;0,5000
69;10;0,9000;1,5286;1,0607;0,1815;0,6315;29,5372;2,8531;0,4000;0,5000
70;10;0,9000;1,5286;1,0607;0,1815;0,6315;29,5372;2,8531;0,4000;0,5000
71;11;0,9000;1,5286;1,0607;0,1815;0,6315;29,5372;2,8531;0,4000;0,5000
72;11;0,9000;1,5286;1,0607;0,1815;0,6315;29,5372;2,8531;0,4000;0,5000
73;11;0,9000;1,5286;1,0607;0,1815;0,6315;29,5372;2,8531;0,4000;0,5000
74;11;0,9000;1,5286;1,0607;0,1815;0,6315;29,5372;2,8531;0,4000;0,5000
75;11;0,9000;1,5286;1,0607;0,1815;0,6315;29,5372;2,8531;0,4000;0,5000
76;11;0,9000;1,5286;1,0607;0,1815;0,6315;29,5372;2,8531;0,4000;0,5000
77;11;0,9000;1,5286;1,0607;0,1815;0,6315;29,5372;2,8531;0,4000;0,5000
78;12;0,9000;1,5286;1,0607;0,1815;0,6315;29,5372;2,8531;0,4000;0,5000
79;12;0,9000;1,5286;1,0607;0,1815;0,6315;29,5372;2,8531;0,4000;0,5000
80;12;0,9000;1,5286;1,0607;0,1815;0,6315;29,5372;2,8531;0,4000;0,5000
81;12;0,9000;1,5286;1,0607;0,1815;0,6315;35,6483;2,8531;0,4000;0,5000
82;12;0,9000;1,5286;1,0607;0,1815;0,6315;35,6483;2,8531;0,4000;0,5000
83;12;0,9000;1,5286;1,0607;0,1815;0,6315;35,6483;2,8531;0,4000;0,5000
84;12;0,9000;1,5286;1,0607;0,1815;0,6315;35,6483;2,8531;0,4000;0,5000
85;13;0,9000;1,5286;1,1880;0,2033;0,7072;35,6483;2,5474;0,4000;0,5000
86;13;0,9000;1,5286;1,1880;0,2033;0,7072;35,6483;2,5474;0,4000;0,5000
87;13;0,9000;1,5286;1,1880;0,2033;0,7072;35,6483;2,5474;0,4000;0,5000
88;13;0,9000;1,5286;1,1880;0,2033;0,7072;35,6483;2,5474;0,4000;0,5000
89;13;0,9000;1,5286;1,1880;0,2033;0,7072;35,6483;2,5474;0,4000;0,5000
90;13;0,9000;1,5286;1,1880;0,2033;0,7072;35,6483;2,5474;0,4000;0,5000
91;13;0,9000;1,5286;1,1880;0,2033;0,7072;35,6483;2,5474;0,4000;0,5000
92;14;2,1445;1,5286;3,2700;0,5597;1,9467;35,6483;2,2052;0,4000;0,5000
93;14;2,1445;1,5286;3,2700;0,5597;1,9467;35,6483;2,2052;0,4000;0,5000
94;14;2,1445;1,5286;3,2700;0,5597;1,9467;35,6483;2,2052;0,4000;0,5000
95;14;2,1445;1,5286;3,2700;0,5597;1,9467;35,6483;2,2052;0,4000;0,5000
96;14;2,1445;1,5286;3,2700;0,5597;1,9467;35,6483;2,2052;0,4000;0,5000
97;14;2,1445;1,5286;3,2700;0,5597;1,9467;35,6483;2,2052;0,4000;0,5000
98;14;2,1445;1,5286;3,2700;0,5597;1,9467;35,6483;2,2052;0,4000;0,5000
99;15;2,1445;2,2860;3,2700;0,5597;1,9467;35,6483;2,2052;0,4000;0,5000
100;15;2,1445;2,2860;3,2700;0,5597;1,9467;35,6483;2,2052;0,4000;0,5000
101;15;2,1445;2,2860;3,2700;0,5597;1,9467;35,6483;2,2052;0,4000;0,5000
102;15;2,1445;2,2860;3,2700;0,5597;1,9467;35,6483;2,2052;0,4000;0,5000
103;15;2,1445;2,2860;3,2700;0,5597;1,9467;35,6483;2,2052;0,4000;0,5000
104;15;2,1445;2,2860;3,2700;0,5597;1,9467;35,6483;2,2052;0,4000;0,5000
105;15;2,1445;2,2860;3,2700;0,5597;1,9467;35,6483;2,2052;0,4000;0,5000
106;16;2,1445;2,2860;3,2700;0,5597;1,9467;35,6483;2,2052;0,4000;0,5000
107;16;2,1445;2,2860;3,2700;0,5597;1,9467;35,6483;2,2052;0,4000;0,5000
108;16;2,1445;2,2860;3,2700;0,5597;1,9467;35,6483;2,2052;0,4000;0,5000
109;16;2,1445;2,2860;3,2700;0,5597;1,9467;35,6483;2,2052;0,4000;0,5000
110;16;2,1445;2,2860;3,2700;0,5597;1,9467;35,6483;2,2052;0,4000;0,5000
111;16;2,1445;2,2860;3,2700;0,5597;1,9467;35,6483;2,2052;0,4000;0,5000
112;16;2,1445;2,2860;3,2700;0,5597;1,9467;35,6483;2,2052;0,4000;0,5000
113;17;2,4369;2,2860;3,7200;0,6367;2,2146;35,6483;2,2028;0,4000;0,5000
114;17;2,4369;2,2860;3,7200;0,6367;2,2146;35,6483;2,2028;0,4000;0,5000
115;17;2,4369;2,2860;3,7200;0,6367;2,2146;35,6483;2,2028;0,4000;0,5000
116;17;2,4369;2,2860;3,7200;0,6367;2,2146;35,6483;2,2028;0,4000;0,5000
117;17;2,4369;2,2860;3,7200;0,6367;2,2146;35,6483;2,2028;0,4000;0,5000
118;17;2,4369;2,2860;3,7200;0,6367;2,2146;35,6483;2,2028;0,4000;0,5000
119;17;2,4369;2,2860;3,7200;0,6367;2,2146;35,6483;2,2028;0,4000;0,5000
120;18;2,4369;2,2860;3,7200;0,6367;2,2146;35,6483;2,2028;0,4000;0,5000
121;18;2,4369;2,2860;3,7200;0,6367;2,2146;35,6483;2,2028;0,4000;0,5000
122;18;2,4369;2,2860;3,7200;0,6367;2,2146;35,6483;2,2028;0,4000;0,5000
123;18;2,4369;2,2860;3,7200;0,6367;2,2146;35,6483;2,2028;0,4000;0,5000
124;18;2,4369;2,2860;3,7200;0,6367;2,2146;35,6483;2,2028;0,4000;0,5000
125;18;2,4369;2,2860;3,7200;0,6367;2,2146;35,6483;2,2028;0,4000;0,5000
126;18;2,4369;2,2860;3,7200;0,6367;2,2146;35,6483;2,2028;0,4000;0,5000
127;19;1,5167;2,2860;2,5500;0,4364;1,5181;35,6483;2,0000;0,4000;0,5000
128;19;1,5167;2,2860;2,5500;0,4364;1,5181;35,6483;2,0000;0,4000;0,5000
129;19;1,5167;2,2860;2,5500;0,4364;1,5181;35,6483;2,0000;0,4000;0,5000
130;19;1,5167;2,2860;2,5500;0,4364;1,5181;35,6483;2,0000;0,4000;0,5000
131;19;1,5167;2,2860;2,5500;0,4364;1,5181;35,6483;2,0000;0,4000;0,5000
132;19;1,5167;2,2860;2,5500;0,4364;1,5181;35,6483;2,0000;0,4000;0,5000
133;19;1,5167;2,2860;2,5500;0,4364;1,5181;35,6483;2,0000;0,4000;0,5000
134;20;1,5167;2,2860;2,5500;0,4364;1,5181;35,6483;2,0000;0,4000;0,5000
135;20;1,5167;2,2860;2,5500;0,4364;1,5181;35,6483;2,0000;0,4000;0,5000
136;20;1,5167;2,2860;2,5500;0,4364;1,5181;35,6483;2,0000;0,4000;0,5000
137;20;1,5167;2,2860;2,5500;0,4364;1,5181;35,6483;2,0000;0,4000;0,5000
138;20;1,5167;2,2860;2,5500;0,4364;1,5181;35,6483;2,0000;0,4000;0,5000
139;20;1,5167;2,2860;2,5500;0,4364;1,5181;35,6483;2,0000;0,4000;0,5000
140;20;1,5167;2,2860;2,5500;0,4364;1,5181;35,6483;2,0000;0,4000;0,5000
141;21;1,5167;2,2860;2,5500;0,4364;1,5181;35,6483;2,0000;0,4000;0,5000
142;21;1,5167;2,2860;2,5500;0,4364;1,5181;35,6483;2,0000;0,4000;0,5000
143;21;1,5167;2,2860;2,5500;0,4364;1,5181;35,6483;2,0000;0,4000;0,5000
144;21;1,5167;2,2860;2,5500;0,4364;1,5181;35,6483;2,0000;0,4000;0,5000
145;21;1,5167;2,2860;2,5500;0,4364;1,5181;35,6483;2,0000;0,4000;0,5000
146;21;1,5167;2,2860;2,5500;0,4364;1,5181;35,6483;2,0000;0,4000;0,5000
147;21;1,5167;2,2860;2,5500;0,4364;1,5181;35,6483;2,0000;0,4000;0,5000
148;22;1,5167;2,2860;2,5500;0,4364;1,5181;35,6483;2,0000;0,4000;0,5000
149;22;1,5167;2,2860;2,5500;0,4364;1,5181;35,6483;2,0000;0,4000;0,5000
150;22;1,5167;2,2860;2,5500;0,4364;1,5181;35,6483;2,0000;0,4000;0,5000
151;22;1,5167;2,2860;2,5500;0,4364;1,5181;35,6483;2,0000;0,4000;0,5000
152;22;1,5167;2,2860;2,5500;0,4364;1,5181;35,6483;2,0000;0,4000;0,5000
153;22;1,5167;2,2860;2,5500;0,4364;1,5181;35,6483;2,0000;0,4000;0,5000
154;22;1,5167;2,2860;2,5500;0,4364;1,5181;35,6483;2,0000;0,4000;0,5000
155;23;1,4830;2,2860;3,1167;0,5334;1,8554;35,6483;1,6000;0,4000;0,5000
156;23;1,4830;2,2860;3,1167;0,5334;1,8554;35,6483;1,6000;0,4000;0,5000
157;23;1,4830;2,2860;3,1167;0,5334;1,8554;35,6483;1,6000;0,4000;0,5000
158;23;1,4830;2,2860;3,1167;0,5334;1,8554;35,6483;1,6000;0,4000;0,5000
159;23;1,4830;2,2860;3,1167;0,5334;1,8554;35,6483;1,6000;0,4000;0,5000
160;23;1,4830;2,2860;3,1167;0,5334;1,8554;35,6483;1,6000;0,4000;0,5000
161;23;1,4830;2,2860;3,1167;0,5334;1,8554;35,6483;1,6000;0,4000;0,5000
162;24;1,4830;1,8310;3,1167;0,5334;1,8554;35,6483;1,6000;0,4000;0,5000
163;24;1,4830;1,8310;3,1167;0,5334;1,8554;35,6483;1,6000;0,4000;0,5000
164;24;1,4830;1,8310;3,1167;0,5334;1,8554;35,6483;1,6000;0,4000;0,5000
165;24;1,4830;1,8310;3,1167;0,5334;1,8554;35,6483;1,6000;0,4000;0,5000
166;24;1,4830;1,8310;3,1167;0,5334;1,8554;35,6483;1,6000;0,4000;0,5000
167;24;1,4830;1,8310;3,1167;0,5334;1,8554;35,6483;1,6000;0,4000;0,5000
168;24;1,4830;1,8310;3,1167;0,5334;1,8554;35,6483;1,6000;0,4000;0,5000
169;25;1,4830;1,8310;3,1167;0,5334;1,8554;35,6483;1,6000;0,4000;0,5000
170;25;1,4830;1,8310;3,1167;0,5334;1,8554;35,6483;1,6000;0,4000;0,5000
171;25;1,4830;1,8310;3,1167;0,5334;1,8554;35,6483;1,6000;0,4000;0,5000
172;25;1,4830;1,8310;3,1167;0,5334;1,8554;35,6483;1,6000;0,4000;0,5000
173;25;1,4830;1,8310;3,1167;0,5334;1,8554;35,6483;1,6000;0,4000;0,5000
174;25;1,4830;1,8310;3,1167;0,5334;1,8554;35,6483;1,6000;0,4000;0,5000
175;25;1,4830;1,8310;3,1167;0,5334;1,8554;35,6483;1,6000;0,4000;0,5000
176;26;1,4830;1,8310;3,1167;0,5334;1,8554;35,6483;1,6000;0,4000;0,5000
177;26;1,4830;1,8310;3,1167;0,5334;1,8554;35,6483;1,6000;0,4000;0,5000
178;26;1,4830;1,8310;3,1167;0,5334;1,8554;35,6483;1,6000;0,4000;0,5000
179;26;1,4830;1,8310;3,1167;0,5334;1,8554;35,6483;1,6000;0,4000;0,5000
180;26;1,4830;1,8310;3,1167;0,5334;1,8554;35,6483;1,6000;0,4000;0,5000
181;26;1,4830;1,8310;3,1167;0,5334;1,8554;35,6483;1,6000;0,4000;0,5000
182;26;1,4830;1,8310;3,1167;0,5334;1,8554;35,6483;1,6000;0,4000;0,5000
183;27;1,4830;1,8310;3,1167;0,5334;1,8554;35,6483;1,6000;0,4000;0,5000
184;27;1,4830;1,8310;3,1167;0,5334;1,8554;35,6483;1,6000;0,4000;0,5000
185;27;1,4830;1,8310;3,1167;0,5334;1,8554;35,6483;1,6000;0,4000;0,5000
186;27;1,4830;1,8310;3,1167;0,5334;1,8554;35,6483;1,6000;0,4000;0,5000
187;27;1,4830;1,8310;3,1167;0,5334;1,8554;35,6483;1,6000;0,4000;0,5000
188;27;1,4830;1,8310;3,1167;0,5334;1,8554;35,6483;1,6000;0,4000;0,5000
189;27;1,4830;1,8310;3,1167;0,5334;1,8554;35,6483;1,6000;0,4000;0,5000
190;28;1,4793;1,8310;3,7400;0,6401;2,2265;35,6483;1,3300;0,4000;0,5000
191;28;1,4793;1,8310;3,7400;0,6401;2,2265;35,6483;1,3300;0,4000;0,5000
192;28;1,4793;0,9000;3,7400;0,6401;2,2265;35,6483;1,3300;0,4000;0,5000
193;28;1,4793;0,9000;3,7400;0,6401;2,2265;35,6483;1,3300;0,4000;0,5000
194;28;1,4793;0,9000;3,7400;0,6401;2,2265;35,6483;1,3300;0,4000;0,5000
195;28;1,4793;0,9000;3,7400;0,6401;2,2265;35,6483;1,3300;0,4000;0,5000
196;28;1,4793;0,9000;3,7400;0,6401;2,2265;35,6483;1,3300;0,4000;0,5000
197;29;1,4793;0,9000;3,7400;0,6401;2,2265;35,6483;1,3300;0,4000;0,5000
198;29;1,4793;0,9000;3,7400;0,6401;2,2265;35,6483;1,3300;0,4000;0,5000
199;29;1,4793;0,9000;3,7400;0,6401;2,2265;35,6483;1,3300;0,4000;0,5000
200;29;1,4793;0,9000;3,7400;0,6401;2,2265;35,6483;1,3300;0,4000;0,5000
201;29;1,4793;0,9000;3,7400;0,6401;2,2265;35,6483;1,3300;0,4000;0,5000
202;29;1,4793;0,9000;3,7400;0,6401;2,2265;35,6483;1,3300;0,4000;0,5000
203;29;1,4793;0,9000;3,7400;0,6401;2,2265;35,6483;1,3300;0,4000;0,5000
204;30;1,4793;0,9000;3,7400;0,6401;2,2265;35,6483;1,3300;0,4000;0,5000
205;30;1,4793;0,9000;3,7400;0,6401;2,2265;35,6483;1,3300;0,4000;0,5000
206;30;1,4793;0,9000;3,7400;0,6401;2,2265;35,6483;1,3300;0,4000;0,5000
207;30;1,4793;0,9000;3,7400;0,6401;2,2265;35,6483;1,3300;0,4000;0,5000
208;30;1,4793;0,9000;3,7400;0,6401;2,2265;35,6483;1,3300;0,4000;0,5000
209;30;1,4793;0,9000;3,7400;0,6401;2,2265;35,6483;1,3300;0,4000;0,5000
210;30;1,4793;0,9000;3,7400;0,6401;2,2265;35,6483;1,3300;0,4000;0,5000
211;31;1,4793;0,9000;3,7400;0,6401;2,2265;35,6483;1,3300;0,4000;0,5000
212;31;1,4793;0,9000;3,7400;0,6401;2,2265;35,6483;1,3300;0,4000;0,5000
213;31;1,4793;0,9000;3,7400;0,6401;2,2265;35,6483;1,3300;0,4000;0,5000
214;31;1,4793;0,9000;3,7400;0,6401;2,2265;35,6483;1,3300;0,4000;0,5000
215;31;1,4793;0,9000;3,7400;0,6401;2,2265;35,6483;1,3300;0,4000;0,5000
216;31;1,4793;0,9000;3,7400;0,6401;2,2265;35,6483;1,3300;0,4000;0,5000
217;31;1,4793;0,9000;3,7400;0,6401;2,2265;35,6483;1,3300;0,4000;0,5000
218;32;1,4793;0,9000;3,7400;0,6401;2,2265;35,6483;1,3300;0,4000;0,5000
219;32;1,4793;0,9000;3,7400;0,6401;2,2265;35,6483;1,3300;0,4000;0,5000
220;32;1,4793;0,9000;3,7400;0,6401;2,2265;35,6483;1,3300;0,4000;0,5000
221;32;1,4793;0,9000;3,7400;0,6401;2,2265;35,6483;1,3300;0,4000;0,5000
222;32;1,4793;0,9000;3,7400;0,6401;2,2265;35,6483;1,3300;0,4000;0,5000
223;32;1,4793;0,9000;3,7400;0,6401;2,2265;35,6483;1,3300;0,4000;0,5000
224;32;1,4793;0,9000;3,7400;0,6401;2,2265;35,6483;1,3300;0,4000;0,5000
225;33;1,4793;0,9000;3,7400;0,6401;2,2265;35,6483;1,3300;0,4000;0,5000
226;33;1,4793;0,9000;3,7400;0,6401;2,2265;35,6483;1,3300;0,4000;0,5000
227;33;1,4793;0,9000;3,7400;0,6401;2,2265;35,6483;1,3300;0,4000;0,5000
228;33;1,4793;0,9000;3,7400;0,6401;2,2265;35,6483;1,3300;0,4000;0,5000
229;33;1,4793;0,9000;3,7400;0,6401;2,2265;35,6483;1,3300;0,4000;0,5000
230;33;1,4793;0,9000;3,7400;0,6401;2,2265;35,6483;1,3300;0,4000;0,5000
231;33;1,4793;0,9000;3,7400;0,6401;2,2265;35,6483;1,3300;0,4000;0,5000
232;34;1,4793;0,9000;3,7400;0,6401;2,2265;35,6483;1,3300;0,4000;0,5000
233;34;1,4793;0,9000;3,7400;0,6401;2,2265;35,6483;1,3300;0,4000;0,5000
234;34;1,4793;0,9000;3,7400;0,6401;2,2265;35,6483;1,3300;0,4000;0,5000
235;34;1,4793;0,9000;3,7400;0,6401;2,2265;35,6483;1,3300;0,4000;0,5000
236;34;1,4793;0,9000;3,7400;0,6401;2,2265;35,6483;1,3300;0,4000;0,5000
237;34;1,4793;0,9000;3,7400;0,6401;2,2265;35,6483;1,3300;0,4000;0,5000
238;34;1,4793;0,9000;3,7400;0,6401;2,2265;35,6483;1,3300;0,4000;0,5000
239;35;1,4793;0,9000;3,7400;0,6401;2,2265;35,6483;1,3300;0,4000;0,5000
240;35;1,4793;0,9000;3,7400;0,6401;2,2265;35,6483;1,3300;0,4000;0,5000
241;35;1,4793;0,9000;3,7400;0,6401;2,2265;35,6483;1,3300;0,4000;0,5000
242;35;1,4793;0,9000;3,7400;0,6401;2,2265;35,6483;1,3300;0,4000;0,5000
243;35;1,4793;0,9000;3,7400;0,6401;2,2265;35,6483;1,3300;0,4000;0,5000
244;35;1,4793;0,9000;3,7400;0,6401;2,2265;35,6483;1,3300;0,4000;0,5000
245;35;1,4793;0,9000;3,7400;0,6401;2,2265;35,6483;1,3300;0,4000;0,5000
