Giorni Dopo Semina;Settimana;N;P2O5;K2O;MgO;CaO;B Grammi/Ha;Rapporto N:K N/(K2O/3.36);Rapporto Ca:Mg (1:0.5-0.25) (CaO/1.39)/MgO;Rapporto K:Ca (0.35-1:1) (CaO/1.19)/K2O
32;5;0,8705;0,5223;1,0454;0,1789;0,6224;12,2222;2,8000;0,4000;0,5000
33;5;1,3928;0,8357;1,6726;0,2863;0,9958;17,3149;2,8000;0,4000;0,5000
34;5;1,3928;0,8357;1,6726;0,2863;0,9958;17,3149;2,8000;0,4000;0,5000
35;5;1,3928;0,8357;1,6726;0,2863;0,9958;17,3149;2,8000;0,4000;0,5000
36;6;1,3928;0,8357;1,6726;0,2863;0,9958;17,3149;2,8000;0,4000;0,5000
37;6;1,3928;0,8357;1,6726;0,2863;0,9958;17,3149;2,8000;0,4000;0,5000
38;6;1,3928;0,8357;1,6726;0,2863;0,9958;17,3149;2,8000;0,4000;0,5000
39;6;1,3928;0,8357;1,6726;0,2863;0,9958;17,3149;2,8000;0,4000;0,5000
40;6;1,3928;0,8357;1,6726;0,2863;0,9958;17,3149;2,8000;0,4000;0,5000
41;6;1,3928;0,8357;1,6726;0,2863;0,9958;17,3149;2,8000;0,4000;0,5000
42;6;1,3928;0,8357;1,6726;0,2863;0,9958;17,3149;2,8000;0,4000;0,5000
43;7;1,3928;0,8357;1,6726;0,2863;0,9958;17,3149;2,8000;0,4000;0,5000
44;7;1,3928;0,8357;1,6726;0,2863;0,9958;17,3149;2,8000;0,4000;0,5000
45;7;1,3928;0,8357;1,6726;0,2863;0,9958;17,3149;2,8000;0,4000;0,5000
46;7;1,3928;0,8357;1,6726;0,2863;0,9958;17,3149;2,8000;0,4000;0,5000
47;7;1,3928;0,8357;1,6726;0,2863;0,9958;17,3149;2,8000;0,4000;0,5000
48;7;1,9151;1,1491;2,2999;0,3936;1,3692;23,4260;2,8000;0,4000;0,5000
49;7;1,9151;1,1491;2,2999;0,3936;1,3692;23,4260;2,8000;0,4000;0,5000
50;8;1,9151;1,1491;2,2999;0,3936;1,3692;23,4260;2,8000;0,4000;0,5000
51;8;1,9151;1,1491;2,2999;0,3936;1,3692;23,4260;2,8000;0,4000;0,5000
52;8;1,9151;1,1491;2,2999;0,3936;1,3692;23,4260;2,8000;0,4000;0,5000
53;8;1,9151;1,1491;2,2999;0,3936;1,3692;23,4260;2,8000;0,4000;0,5000
54;8;1,9151;1,1491;2,2999;0,3936;1,3692;23,4260;2,8000;0,4000;0,5000
55;8;1,9151;1,1491;2,2999;0,3936;1,3692;23,4260;2,8000;0,4000;0,5000
56;8;1,9151;1,1491;2,2999;0,3936;1,3692;23,4260;2,8000;0,4000;0,5000
57;9;1,9151;1,1491;2,2999;0,3936;1,3692;23,4260;2,8000;0,4000;0,5000
58;9;1,9151;1,1491;2,2999;0,3936;1,3692;23,4260;2,8000;0,4000;0,5000
59;9;1,9151;1,1491;2,2999;0,3936;1,3692;23,4260;2,8000;0,4000;0,5000
60;9;1,9151;1,1491;2,2999;0,3936;1,3692;23,4260;2,8000;0,4000;0,5000
61;9;1,9151;1,1491;2,2999;0,3936;1,3692;23,4260;2,8000;0,4000;0,5000
62;9;1,9151;1,1491;2,2999;0,3936;1,3692;23,4260;2,8000;0,4000;0,5000
63;9;2,4374;1,4625;2,9271;0,5010;1,7426;29,5372;2,8000;0,4000;0,5000
64;10;2,4374;1,4625;2,9271;0,5010;1,7426;29,5372;2,8000;0,4000;0,5000
65;10;2,4374;1,4625;2,9271;0,5010;1,7426;29,5372;2,8000;0,4000;0,5000
66;10;2,4374;1,4625;2,9271;0,5010;1,7426;29,5372;2,8000;0,4000;0,5000
67;10;2,4374;1,4625;2,9271;0,5010;1,7426;29,5372;2,8000;0,4000;0,5000
68;10;2,4374;1,4625;2,9271;0,5010;1,7426;29,5372;2,8000;0,4000;0,5000
69;10;2,4374;1,4625;2,9271;0,5010;1,7426;29,5372;2,8000;0,4000;0,5000
70;10;2,4374;1,4625;2,9271;0,5010;1,7426;29,5372;2,8000;0,4000;0,5000
71;11;2,4374;1,4625;2,9271;0,5010;1,7426;29,5372;2,8000;0,4000;0,5000
72;11;2,4374;1,4625;2,9271;0,5010;1,7426;29,5372;2,8000;0,4000;0,5000
73;11;2,4374;1,4625;2,9271;0,5010;1,7426;29,5372;2,8000;0,4000;0,5000
74;11;2,4374;1,4625;2,9271;0,5010;1,7426;29,5372;2,8000;0,4000;0,5000
75;11;2,4374;1,4625;2,9271;0,5010;1,7426;29,5372;2,8000;0,4000;0,5000
76;11;2,4374;1,4625;2,9271;0,5010;1,7426;29,5372;2,8000;0,4000;0,5000
77;11;2,4374;1,4625;2,9271;0,5010;1,7426;29,5372;2,8000;0,4000;0,5000
78;12;2,4374;1,4625;2,9271;0,5010;1,7426;29,5372;2,8000;0,4000;0,5000
79;12;2,4374;1,4625;2,9271;0,5010;1,7426;29,5372;2,8000;0,4000;0,5000
80;12;2,4374;1,4625;2,9271;0,5010;1,7426;29,5372;2,8000;0,4000;0,5000
81;12;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
82;12;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
83;12;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
84;12;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
85;13;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
86;13;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
87;13;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
88;13;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
89;13;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
90;13;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
91;13;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
92;14;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
93;14;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
94;14;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
95;14;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
96;14;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
97;14;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
98;14;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
99;15;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
100;15;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
101;15;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
102;15;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
103;15;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
104;15;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
105;15;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
106;16;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
107;16;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
108;16;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
109;16;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
110;16;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
111;16;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
112;16;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
113;17;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
114;17;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
115;17;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
116;17;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
117;17;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
118;17;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
119;17;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
120;18;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
121;18;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
122;18;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
123;18;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
124;18;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
125;18;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
126;18;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
127;19;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
128;19;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
129;19;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
130;19;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
131;19;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
132;19;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
133;19;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
134;20;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
135;20;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
136;20;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
137;20;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
138;20;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
139;20;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
140;20;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
141;21;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
142;21;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
143;21;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
144;21;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
145;21;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
146;21;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
147;21;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
148;22;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
149;22;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
150;22;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
151;22;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
152;22;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
153;22;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
154;22;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
155;23;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
156;23;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
157;23;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
158;23;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
159;23;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
160;23;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
161;23;2,9597;1,7759;3,5544;0,6083;2,1160;35,6483;2,8000;0,4000;0,5000
162;24;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
163;24;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
164;24;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
165;24;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
166;24;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
167;24;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
168;24;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
169;25;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
170;25;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
171;25;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
172;25;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
173;25;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
174;25;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
175;25;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
176;26;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
177;26;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
178;26;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
179;26;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
180;26;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
181;26;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
182;26;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
183;27;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
184;27;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
185;27;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
186;27;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
187;27;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
188;27;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
189;27;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
190;28;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
191;28;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
192;28;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
193;28;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
194;28;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
195;28;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
196;28;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
197;29;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
198;29;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
199;29;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
200;29;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
201;29;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
202;29;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
203;29;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
204;30;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
205;30;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
206;30;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
207;30;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
208;30;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
209;30;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
210;30;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
211;31;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
212;31;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
213;31;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
214;31;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
215;31;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
216;31;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
217;31;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
218;32;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
219;32;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
220;32;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
221;32;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
222;32;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
223;32;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
224;32;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
225;33;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
226;33;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
227;33;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
228;33;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
229;33;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
230;33;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
231;33;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
232;34;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
233;34;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
234;34;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
235;34;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
236;34;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
237;34;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
238;34;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
239;35;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
240;35;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
241;35;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
242;35;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
243;35;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
244;35;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
245;35;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
246;36;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
247;36;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
248;36;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
249;36;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
250;36;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
251;36;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
252;36;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
253;37;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
254;37;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
255;37;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
256;37;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
257;37;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
258;37;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
259;37;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
260;38;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
261;38;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
262;38;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
263;38;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
264;38;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
265;38;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
266;38;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
267;39;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
268;39;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
269;39;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
270;39;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
271;39;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
272;39;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
273;39;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
274;40;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
275;40;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
276;40;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
277;40;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
278;40;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
279;40;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
280;40;2,2669;1,4207;3,7917;0,6489;2,2573;35,6483;2,0103;0,4000;0,5000
